id,nom,categ,description,geometry,lat,lng
Por_s,berges de la riviere des Galets,hiker,chemin,"<LineString>
            <tessellate>1</tessellate>
            <coordinates>55.28279433860802,-20.93770854041331 55.28274173332321,-20.93805062335208 55.28268264046987,-20.938397432172 55.28263571219404,-20.93876058724105 55.28257485710319,-20.93905014091435 55.28250625506185,-20.93943902800969 55.28242867577859,-20.93995028841691 55.28232348122126,-20.94058080036558 55.28200032279105,-20.94240102436183 55.28171149673797,-20.94414478494948 55.28166526598391,-20.94477864824466 55.28155204833951,-20.94544041968499 55.28145532092833,-20.94639539588908 55.28151637002554,-20.94665612913089 55.28171357054664,-20.94683188473328 55.28200827768379,-20.94687439401987 55.28217872041814,-20.9473832623149 55.28247468938803,-20.94806807820851 55.28290012869127,-20.9485023524769 55.28343731460541,-20.94875631859791 55.28488336364056,-20.94921623709216 55.28643890139514,-20.94964425315593 55.28692808802803,-20.94983526093899 55.28716694386452,-20.95008729291721 55.28713947579438,-20.95049366018563 55.28701222008549,-20.95117529272636 55.28668588019166,-20.95115812375214 55.28667162267357,-20.95115366256152 55.28605026688062,-20.9510608016275 55.28569488017637,-20.95109983673153 55.28560020100757,-20.95124634052689 55.28546087203497,-20.95126472673293 55.28529766854359,-20.95151436892367 55.28501611579449,-20.95166513409172 55.28465591713262,-20.95196515251507 55.2844090743323,-20.95244434256298 55.28411388692813,-20.95279369463441 55.2839135634855,-20.95334255589872 55.28383630614325,-20.95400275981212 55.28394140157297,-20.95463387509791 55.28401461191429,-20.95479713094441</coordinates>
        </LineString>",-20.93770854041331 ,55.28279433860802
Por_s,berges du Port Nord,hiker,chemin,"<LineString>
            <tessellate>1</tessellate>
            <coordinates>55.29384960094271,-20.9270942090859 55.29267476500912,-20.92671924176431 55.29254560269958,-20.92643870396297 55.29208697363463,-20.92637937251848 55.29181131421102,-20.92623047142859 55.2911522196744,-20.92625879942075 55.29075314411811,-20.92585289512227 55.29048884201364,-20.92561184236612 55.28981450171406,-20.92532605166895 55.28906057871473,-20.92489536358161 55.28828641402303,-20.92446565432559 55.28750731708085,-20.92413643232807 55.28729118623179,-20.92389383915932 55.28658689734776,-20.92435426555925 55.28452858633613,-20.92554924429076 55.28410130133921,-20.92599116627266 55.28375061165793,-20.92693408434485 55.28386317358289,-20.9275191179826 55.28399986571976,-20.92773296803976 55.2842868794772,-20.92858699504201 55.28458144066234,-20.9298922780223 55.28468665922588,-20.93047366243101 55.28463121244877,-20.9310631024477 55.2845231671561,-20.93156725568444 55.28446732554644,-20.93239533599658 55.2844293751532,-20.93333196703463 55.28426040068369,-20.9343234993174 55.28410801696184,-20.9350443892807 55.28386095497391,-20.93535245594973 55.28393278798308,-20.93561067008304 55.28382213695731,-20.93574047138612 55.28332382084622,-20.93571904797505 55.2827242642107,-20.93578386828948 55.28236644949475,-20.93587389663522</coordinates>
        </LineString>",-20.9270942090859 ,55.29384960094271
Por_s,front de Mer,hiker,chemin,"<LineString>
            <tessellate>1</tessellate>
            <coordinates>55.30834631354067,-20.92978830507139 55.3074627652994,-20.929894444791 55.30644626961082,-20.92989724708157 55.30598644370846,-20.92975732468933 55.30572877825597,-20.92978248072721 55.30546142705435,-20.9297173879432 55.30451937207909,-20.92983532888477 55.30432582477628,-20.92988386657441 55.30327449453871,-20.92956337005392 55.30253865987537,-20.92948009172656 55.30190883517184,-20.9293626841418 55.30133562017609,-20.92936254666562 55.30111420009158,-20.92921932879068 55.30017976618853,-20.92906747268223 55.29981617249467,-20.92882876899911 55.29864582227931,-20.9285749424724 55.29768566862132,-20.92823655639685 55.29673924065772,-20.92771406575696 55.29591207875013,-20.9275924440914 55.29569907952019,-20.9273506940324 55.29468797975358,-20.92696711966666 55.2938999319834,-20.92716529742652 55.29108170333631,-20.92628214024768 55.29037666909267,-20.92563761984512</coordinates>
        </LineString>",-20.92978830507139 ,55.30834631354067
