id,nom,categ,description,geometry,lat,lng
Ma_s,ilet à Malheur _ ilet à Malheur les Hauts,hiker,sentier,"<LineString>
            <tessellate>1</tessellate>
            <coordinates>55.42893525445865,-21.02796608346052 55.42886791240036,-21.02860026899949 55.42957064580678,-21.02905166211753 55.42859292915334,-21.02967024473399 55.42878203730447,-21.03035151895253 55.42909431210411,-21.03107422555545</coordinates>
        </LineString>",-21.02796608346052 ,55.42893525445865
Ma_s,ilet à Malheur les Hauts,hiker,sentier,"<LineString>
            <tessellate>1</tessellate>
            <coordinates>55.42821792790564,-21.03216879369968 55.42731740071127,-21.03300679377628 55.42744250528364,-21.03393716005042 55.42775352349051,-21.03485550978894 55.4284398471119,-21.03576645899266 55.42920260061582,-21.03551083331902 55.42972512416267,-21.03571011818828 55.43000804253251,-21.0356795085894 55.43042271898994,-21.03632673515918</coordinates>
        </LineString>",-21.03216879369968 ,55.42821792790564
Ma_s,ilet à Malheur _ ilet à Bourse,hiker,sentier,"<LineString>
            <tessellate>1</tessellate>
            <coordinates>55.42936298954408,-21.03493435280892 55.42773922651191,-21.03328195844396 55.4277406385394,-21.03370973883095 55.42760256761473,-21.03396735169224 55.4272247961705,-21.03410851298792 55.4268020011838,-21.03410031595661 55.42656384783955,-21.03388439871129 55.42615836780658,-21.03373983948355 55.4256584945735,-21.03378457942645 55.42556515936386,-21.03398884477303 55.42555315031036,-21.03440733597473 55.42534301909146,-21.03508373448537 55.42549156475549,-21.03566306187457 55.42647792730993,-21.03656492839592 55.42723489166598,-21.03749253206807 55.42758138273242,-21.03829352837791 55.4273512740597,-21.03903543285762</coordinates>
        </LineString>",-21.03493435280892 ,55.42936298954408
Ma_s,ilet à Bourse _ grande place les Hauts,hiker,sentier,"<LineString>
            <tessellate>1</tessellate>
            <coordinates>55.42511058522135,-21.04157522826692 55.42479025109539,-21.04157451244924 55.42464115069616,-21.04193806462684 55.42483729697653,-21.04218494903644 55.4247879980141,-21.04241308799048 55.42476831950324,-21.04241755687599 55.42474839996719,-21.0424260501189 55.42422486669972,-21.0425682961634 55.42364093939122,-21.04216580664126 55.42289447186465,-21.04192932784479 55.42181999956569,-21.04177364158378 55.42068492015132,-21.04142407210462 55.42067354362099,-21.04142349930537 55.41978032784299,-21.04134096902069 55.42004970832091,-21.04083439339657 55.42000494850486,-21.04082235471778 55.41854865153033,-21.04123614455985 55.41817591271244,-21.04133488932061 55.41697467413434,-21.04142799679458 55.41594559378012,-21.0420604426775</coordinates>
        </LineString>",-21.04157522826692 ,55.42511058522135
Ma_s,grande Place la roche Ancrée,hiker,sentier,"<LineString>
            <tessellate>1</tessellate>
            <coordinates>55.41017418176521,-21.04509836437472 55.41034395853561,-21.04540249695916 55.41068309604844,-21.04571377317374 55.4106755248559,-21.04597000796497 55.41076872477743,-21.04631864459805 55.41100256187989,-21.04684974991264 55.41120300443986,-21.04709315846674 55.41137964455351,-21.04742428664578 55.41138649044703,-21.04742504016559 55.41142204567581,-21.04770884872331 55.41150945418718,-21.04802884987151 55.41150322689897,-21.04826537202685 55.41161283124575,-21.04837794365456 55.41158439041858,-21.04859971419256 55.41154659740218,-21.04869781176203 55.41154514640617,-21.048698992297 55.4115747414095,-21.04877768246884 55.41153167558028,-21.04891693432819 55.41153058780799,-21.04892442533991 55.41154419346077,-21.0491136715594 55.41153287455528,-21.04911260329283 55.41146914658404,-21.0493676671153 55.41147445483774,-21.04949246948849 55.41144887111352,-21.04960630098336 55.41151965783788,-21.0497836012611 55.41163320296901,-21.04999207089152 55.41145921844791,-21.0501522010653 55.41107080351189,-21.0503883559988 55.41098938983082,-21.05054662185893 55.41108900059691,-21.05065645613038 55.41112047299031,-21.05078180379333 55.41101162400643,-21.05081488281416 55.41099206442458,-21.05081403807412 55.41086421487024,-21.05077734223318 55.41073323798916,-21.05075312425676 55.41059673514199,-21.05090073111333 55.41067307215386,-21.05100591259954 55.41067626574711,-21.05102009104745 55.41067731908583,-21.05123003128142 55.41067968075769,-21.05124448984723 55.41073345653809,-21.05135881466307 55.41076642911678,-21.05137083163829 55.41079502339954,-21.05137825505166 55.41082289320955,-21.05138945207998 55.41096740323929,-21.05152437932579 55.41090277944409,-21.05160658569148 55.41088714563053,-21.05161464144681 55.41087257793382,-21.05161510913763 55.41084387524924,-21.05161223163154 55.41082389858838,-21.0516154032073 55.4107191412582,-21.05162259989502 55.41069497434398,-21.05161695619196 55.41055602805201,-21.05152876819446 55.41036596512539,-21.0514773779887 55.41028717034589,-21.0515714399995 55.41028152138799,-21.05157445541756 55.41021839848435,-21.05163359440461 55.41027594105314,-21.0517301306194 55.41016740943495,-21.05174788892529 55.41000239427509,-21.05173485804456 55.40998531931555,-21.05196231669622 55.40997766519725,-21.05196922396392 55.40993619384779,-21.05208766869472 55.41000983845998,-21.05216100460453 55.40993343246123,-21.05225224826416 55.40965553722104,-21.05222008759226 55.40941309653751,-21.05226516482601 55.40968072073797,-21.05243624350878 55.4094653251724,-21.05251336477644 55.40960682398914,-21.05277388056248 55.40958139330687,-21.05291388735159 55.40968040656905,-21.05306505812286 55.40958516643581,-21.05315891185366 55.40955867961409,-21.05340205480293 55.40940872705708,-21.05343941033428 55.40938944051078,-21.05363302043632 55.40906929118618,-21.05354440455344 55.40883044885456,-21.05397729863421 55.40908918342769,-21.05411281576209 55.40906941584839,-21.05433532820779 55.40880743427238,-21.05427979103265 55.40847885185983,-21.05439709508173 55.40814333348652,-21.05450544717559 55.4081576468129,-21.05465868058368 55.4083805262374,-21.05481927683355</coordinates>
        </LineString>",-21.04509836437472 ,55.41017418176521
Ma_s,sentier Dacerie,hiker,sentier,"<LineString>
            <tessellate>1</tessellate>
            <coordinates>55.4053207044442,-21.06749841646314 55.40529018687117,-21.06710354530365 55.4051651209137,-21.06686371754475 55.40515144221361,-21.06628609608526 55.40502964388099,-21.06595928601802 55.40505539229315,-21.06562676287934 55.40539305917571,-21.06534734784455 55.40555135146996,-21.06496453300581 55.40534997595646,-21.06450427109865 55.4048740234391,-21.0641277830134 55.40463689533121,-21.06378773878382 55.40470727504314,-21.06350846801377 55.40449706888952,-21.06311639066542 55.40407727295039,-21.06295372439223 55.40382267977489,-21.06277821118729 55.40346901481985,-21.06253204857179 55.4034596702938,-21.06253506097099 55.40314825479653,-21.06225362111527 55.40267587573252,-21.06190979430613 55.40245721823749,-21.06167200935306 55.40192839457001,-21.06149363346207 55.40188740046908,-21.06131418077191 55.40191325577572,-21.06129047740177 55.40177187419634,-21.06111894632494 55.40145759830353,-21.0607029470964 55.4015843600345,-21.0606464376783 55.4015112014022,-21.06050019758408 55.40146459755084,-21.06027335273287 55.40155201797349,-21.06005374548007 55.40154020101844,-21.06004955969238 55.40127958993978,-21.05984330607755 55.40100744014863,-21.05956881550252 55.40079947159651,-21.0593072210586 55.40034480165861,-21.05817469002804 55.39998121388555,-21.05765459497339 55.40022154427903,-21.05704030732469 55.40010028228736,-21.05641831305729 55.40004064354348,-21.05582270755032 55.39988159471577,-21.05536734778142 55.39988747899557,-21.05484507131578 55.4000071068681,-21.05456596393644 55.40015366038529,-21.05509852953472 55.4006036857658,-21.05495417843535 55.40081525575234,-21.05472020465509 55.40051301418734,-21.05449346713908 55.40048894781912,-21.05409176222172 55.39987513611558,-21.05354367904347 55.39958803137692,-21.05308981642062 55.39952458160158,-21.05275151108026 55.3995874944428,-21.05279386339059 55.39956982102123,-21.05259661900712 55.39940111357905,-21.0523746811648 55.39957228518404,-21.0513370568317 55.39992588904709,-21.04981017202922 55.40032418657372,-21.04940948388217 55.40040915980384,-21.04866898367243 55.40040141706407,-21.04836075457245 55.40027488957835,-21.04746484305028 55.40098544475706,-21.04660158701781 55.40080997836183,-21.04589841821126 55.40136734407527,-21.04438515514917 55.40125143481419,-21.04280949565124 55.40133630891377,-21.04047086693453 55.40020593844168,-21.03903233835466 55.40031730802574,-21.03826716352701</coordinates>
        </LineString>",-21.06749841646314 ,55.4053207044442
Ma_s,ilet Latanier _ ilet des Orangers,hiker,sentier,"<LineString>
            <tessellate>1</tessellate>
            <coordinates>55.3979277573206,-21.03528923143416 55.39753783382774,-21.03549614000918 55.39679169793021,-21.03473371638816 55.3958909157138,-21.03500119495457 55.39568306342086,-21.03586031341187 55.39553194204177,-21.03625056187397 55.39529599749415,-21.03583057119754 55.39508200622716,-21.03631562013787 55.39503690494094,-21.036799814777 55.39502883631511,-21.036799973526 55.39484673482348,-21.03807032581123 55.39419216153891,-21.03943647726342 55.39427030988964,-21.04043975804825 55.39386197220795,-21.04153707094672 55.39401069026514,-21.04207773059202</coordinates>
        </LineString>",-21.03528923143416 ,55.3979277573206
Ma_s,piton des Oranger _ ilet des Orangers,hiker,sentier,"<LineString>
            <tessellate>1</tessellate>
            <coordinates>55.37591744786293,-21.0399692614324 55.3758143050482,-21.03999942828786 55.37588240136574,-21.04022140124096 55.37577754227173,-21.04031476918448 55.37595306194473,-21.04037633378819 55.37613622710097,-21.04048681964961 55.37651067163571,-21.04056319035734 55.37659598906193,-21.040682374362 55.37697852701604,-21.04072517341878 55.3770636381846,-21.04080276219917 55.37725602253694,-21.0409084994323 55.37732887513596,-21.04114380752211 55.37749592611169,-21.04142768847844 55.37759252260166,-21.04161519350663 55.37771996436131,-21.04169999829088 55.37757301573096,-21.04186417204924 55.37742894063281,-21.04191393897304 55.37733563976742,-21.04207445164971 55.37726591958287,-21.04231123855207 55.37728938757929,-21.04260194687739 55.37724093655794,-21.04301410450789 55.37700088927363,-21.04351952677314 55.37678025607198,-21.0435904118605 55.37678776375881,-21.04393100161952 55.37684110600387,-21.04413454542288 55.37705501550017,-21.04478875352806 55.37695730996295,-21.04489917853785 55.37693885515651,-21.04504343993034 55.37682172826676,-21.04518040800773 55.37685213536827,-21.04531580014832 55.37679583775798,-21.04538942474479 55.37686970581589,-21.04554865659148 55.37694280305657,-21.04584742508637 55.37700206273276,-21.0459059712249 55.37697558392851,-21.04605662197951 55.37697491547064,-21.04605889403995 55.37692355737924,-21.04633732576311 55.37701720542177,-21.04649660470033 55.37701827809302,-21.04650141834921 55.37708520658687,-21.04651950018071 55.37715193865821,-21.04672183286997 55.37731894513566,-21.04686223919774 55.37745252572831,-21.04701567943865 55.37805324078096,-21.0478419988063 55.37893780263173,-21.0482575553463 55.37945960779797,-21.04874190985695 55.37986954057204,-21.04889638642622 55.38007871685495,-21.04906671727147 55.38047994938859,-21.04937361138707 55.3807501528885,-21.04939633024748 55.38103975471118,-21.04944477279973 55.38108057768401,-21.04924176794292 55.38110804583646,-21.04898299389006 55.38128971048334,-21.0487432118435 55.38170135315108,-21.04830772605479 55.38223390564304,-21.047860130082 55.38222392043862,-21.04768031824167 55.38259304932334,-21.04760171810268 55.38304652108005,-21.04719285276535 55.38387654880136,-21.04658220870152 55.38492473590725,-21.04573995396398 55.38522078294673,-21.04569520298337 55.38514885039056,-21.04554610524279 55.3851581289243,-21.045374986333 55.38504223012049,-21.04531790698121 55.38484664447591,-21.04527018555868 55.38458520221251,-21.04519163558293 55.38447301587617,-21.04515330100936 55.38447934938656,-21.04514873602414 55.38445210663959,-21.04508525646606 55.38463999921546,-21.04488777031694 55.38464708776047,-21.04488479250597 55.38501784606562,-21.0445943948602 55.38474240594243,-21.04449537975263 55.38450253053129,-21.0444956879309 55.38437524871554,-21.04441800226569 55.38434541781703,-21.04426936247365 55.38404911446294,-21.04415678865598 55.38402057938941,-21.04414948066492 55.38366631998503,-21.04409060948449 55.38362784222407,-21.04408071220729 55.38363911985048,-21.04402700841003 55.38382267289251,-21.04400465104939 55.38381683824624,-21.04390039705884 55.38391425751007,-21.04390941697548 55.38397114451183,-21.04383790629538 55.38411437011018,-21.04369408931808 55.38415029190696,-21.04374596858274 55.38433151524246,-21.04354782634646 55.38460493513701,-21.04350276923726 55.38490099501346,-21.04358484246325 55.38505282346938,-21.04349095948081 55.38525555173344,-21.04329801254927 55.38544386469874,-21.04308151638946 55.38572638266481,-21.04292405002115 55.38575759069127,-21.04291386307056 55.38599548629029,-21.04279205983098 55.38621621845726,-21.04257479842791 55.38629392881424,-21.04268152296412 55.38653334693645,-21.04248731244929 55.38671605392881,-21.04230394834361 55.38688926077539,-21.04224903919916 55.38711422415695,-21.04220903946828 55.38748784673232,-21.04220275552846 55.38765170123434,-21.04233441087292 55.38805846344875,-21.04232998034489 55.38829792777666,-21.04229436874081 55.38854994930816,-21.04223048210215 55.38871437669445,-21.04229360566142 55.38888973527878,-21.04221182651109 55.38893573858348,-21.04222828636618 55.38925591998158,-21.04215490914245 55.38970596107763,-21.0418533603961 55.38971029509058,-21.04185692609098 55.38983351714958,-21.04171528669744 55.39005656161949,-21.0417530177684 55.39011465156667,-21.04207611022667 55.39020000916595,-21.04234433524196 55.39020785784911,-21.0423442305587 55.39052637806356,-21.04245695753553 55.39076218800014,-21.04243015962991</coordinates>
        </LineString>",-21.0399692614324 ,55.3759174478629
Ma_s,la Brèche ilet _ des Orangers,hiker,sentier,"<LineString>
            <tessellate>1</tessellate>
            <coordinates>55.39494103214641,-21.05799515114818 55.39469254397542,-21.05713176290621 55.39428225323545,-21.05706941928952 55.39371980740029,-21.0577168092214 55.39325518018192,-21.0575493804418 55.39287354667295,-21.05737595681709 55.39282016623174,-21.05735877510998 55.39240968748515,-21.05712537225613 55.39220361573904,-21.05659690928697 55.39176962662426,-21.05688063712723 55.39174431008418,-21.05687864746431 55.39173415660524,-21.05687784953923 55.39171380301158,-21.05687625009839 55.39136230472985,-21.05696982061386 55.39097926888494,-21.05649533109004 55.39006704759058,-21.05531940031596 55.39045497070963,-21.05467212192047 55.39044601060814,-21.05432653773119 55.39092294784042,-21.0537191673177 55.39093188073164,-21.05323101790348 55.39113240655045,-21.05275659027797 55.39082398960163,-21.05208106329913 55.39099228745856,-21.05125489182587 55.39109915495197,-21.05074430791623 55.39115905036009,-21.04994551363484 55.39135056244884,-21.04887706661371 55.39159426680435,-21.04797315215441 55.39151168185229,-21.04703503478827 55.39178346193479,-21.04627051598799 55.39243409440706,-21.04555591421794 55.39247402623781,-21.04503176142369 55.39250238499488,-21.04469319578698 55.39238431417216,-21.04459671015882 55.39233735160688,-21.0444943631447 55.39216626924954,-21.04445692105482 55.3921623417647,-21.04433312313847 55.3919827018017,-21.0442900852302 55.39210688593779,-21.04404578433835 55.39196082950878,-21.04397783408453 55.39199792382394,-21.04388806031954 55.39180982265115,-21.0437755677971</coordinates>
        </LineString>",-21.05799515114818,55.39494103214641
Ma_s,piton Maido _  la Brèche,hiker,sentier,"<LineString>
            <tessellate>1</tessellate>
            <coordinates>55.38304955459466,-21.06355039051878 55.38387090012585,-21.06371271524648 55.38468658915893,-21.06389831539017 55.38639349268811,-21.06447713331112 55.38708217485684,-21.06470273912414 55.38813529980641,-21.06411824171028 55.38933125596328,-21.06417288635298 55.39081887253116,-21.06504126237496 55.39219314262471,-21.06519035532554 55.39301577149443,-21.06461588749014 55.39502701732521,-21.06191346582151 55.39522932501839,-21.0595050973603 55.39512779825629,-21.05833134783438</coordinates>
        </LineString>",-21.06355039051878 ,55.38304955459466
Ma_s,la Brèche_roche Plate,hiker,sentier,"<LineString>
            <tessellate>1</tessellate>
            <coordinates>55.39517454274156,-21.05827568865684 55.39539224812668,-21.05968499699497 55.39549007472635,-21.06190132694303 55.39557248622148,-21.06360052944016 55.39509572752001,-21.06485409335936 55.39622475673478,-21.06540362896078 55.39637295502175,-21.06666995436261 55.39834207815638,-21.06704876960378</coordinates>
        </LineString>",-21.05827568865684 ,55.39517454274156
Ma_s,roche Plate _ le Bronchard,hiker,sentier,"<LineString>
            <tessellate>1</tessellate>
            <coordinates>55.40716839723429,-21.06760767492096 55.40737424309648,-21.06753432207947 55.40767278857572,-21.06771128375955 55.40798598081643,-21.06792361069466 55.40827381912484,-21.06797872647145 55.40848857701855,-21.06788916850769 55.40861837027403,-21.06782281336671 55.40877092841652,-21.06765959472926 55.4089051572732,-21.06716774294939 55.40902557045144,-21.06689906857283 55.4092653683425,-21.06647036241531 55.40971827152834,-21.06660942081924 55.40986871348516,-21.06675626777295 55.41015175094772,-21.06688657591215 55.4105710591964,-21.06693608926649 55.41055446471661,-21.06664537552199 55.41089541277162,-21.0667035873523 55.41133457137472,-21.06707418423451 55.41172897546268,-21.06720339286345 55.41217922746687,-21.06708293236798 55.41233050823683,-21.06712793406376 55.41248871885465,-21.06699123497406 55.4124922461145,-21.06698285025929 55.41246348226881,-21.06690831009483 55.4125904918488,-21.0668424670822 55.41266796204121,-21.06685244427497 55.41294599818171,-21.06665852989537 55.41306275317918,-21.06645493692799 55.41335934053558,-21.06616562290743 55.41334152353328,-21.06589817160275 55.41307652842273,-21.06573934584921 55.41283730087818,-21.06532194709532 55.41192500649052,-21.06516977952552 55.41165114153159,-21.06510500750824 55.41148757845209,-21.06494079807901 55.41115437042124,-21.06508869770496 55.41099351428903,-21.06505715322581 55.41084704901422,-21.06521216596781 55.41064831446882,-21.06525200105907 55.41048676613649,-21.06548569048091 55.41029941974252,-21.06558266173528 55.41042769309409,-21.0658739617097 55.41040544082743,-21.06600344617672 55.41058382486577,-21.06622226745203 55.41058142535749,-21.06660130122134</coordinates>
        </LineString>",-21.06760767492096 ,55.40716839723429
Ma_s,roche Plate _ la Nouvelle,1,sentier,"<LineString>
            <tessellate>1</tessellate>
            <coordinates>55.40864483062128,-21.06782548652888 55.40873120026249,-21.06786778282834 55.40900063238735,-21.06781565658102 55.40907756073662,-21.06753922976138 55.40916631067814,-21.06735152847042 55.40932610990191,-21.06765406383657 55.40956934315911,-21.06787954074563 55.40969220286929,-21.06787414699386 55.40991615519236,-21.06808468735824 55.40992484536492,-21.06792665276786 55.41054111452366,-21.06837541121707 55.41066019250737,-21.06830199868308 55.41089978145791,-21.06847871456831 55.41103364945954,-21.06834536201032 55.41131783009485,-21.06841340549533 55.41142200374385,-21.06846904014166 55.41146768810978,-21.06842059010846 55.41149769623968,-21.06850340940997 55.41163604594795,-21.06849236984637 55.41168739482862,-21.06833623549542 55.41185921345581,-21.06834242904027 55.41208459042145,-21.0684930445627 55.41229363944996,-21.06855639113776 55.41254560381252,-21.06862345149384 55.41282203899464,-21.06865911187071 55.41279456063743,-21.06852899464979 55.41291010267992,-21.06851662451893 55.4130230924991,-21.06834261806365 55.41314150982433,-21.06833108966903 55.41338411972442,-21.06830379619354 55.41347493780296,-21.06829289154573 55.41352345814126,-21.06834656600204 55.41362264645377,-21.06818540177594 55.41371073856929,-21.06836471648916 55.41389993527887,-21.06828856602017 55.41393213331107,-21.06815596691528 55.41415346578881,-21.06814992592305 55.41421838717622,-21.0680786800563 55.41433896514659,-21.06807035185044 55.41448728979697,-21.06783849548886 55.4146367908605,-21.06783022162345 55.41465175734216,-21.06771396345531 55.41481603542779,-21.06755546963055 55.41491705090403,-21.06751153428081 55.41498344009146,-21.06738326205104 55.41507889835987,-21.06743988695079 55.41512213703863,-21.06736563696747 55.4151546298227,-21.06743619861646 55.41523025570315,-21.06745207150236 55.41530570429521,-21.06743986946858 55.41550684972126,-21.06745403096643 55.41566201187373,-21.06724965302172 55.41575146608268,-21.06706730131693 55.41618439893519,-21.06691911843049 55.41650737587091,-21.06667836365667 55.41669265378494,-21.06654945988 55.41688776921739,-21.06647744433161 55.41732108274471,-21.06646427055179 55.41749459318025,-21.06665482384359 55.4174833431593,-21.06709568832003 55.41744063800408,-21.06745749490173 55.41730813950461,-21.06790278694453 55.4173159570283,-21.06836883439523 55.41724941744516,-21.06867104921934 55.41769310693136,-21.06924368772333 55.41792486013608,-21.07030045831071 55.41793460377125,-21.07073505298573 55.41818914690398,-21.07107395892487 55.41801755944618,-21.07195879015739 55.41812318187942,-21.07278676084574 55.41840525971242,-21.07360111130351 55.41895997598162,-21.07390105244894 55.41894154477699,-21.07432537743832 55.41928917616765,-21.07406022761972 55.41976529335923,-21.07402976769155 55.42031609790623,-21.0738208460057 55.42075269350602,-21.07399652480459</coordinates>
        </LineString>",-21.06782548652888 ,55.40864483062128
Ma_s,ilet a Cerneau _ riviere des Galets,hiker,sentier,"<LineString>
            <tessellate>1</tessellate>
            <coordinates>55.42393587911244,-21.06491497267344 55.4239134527734,-21.06462829011548 55.42376818964148,-21.06445970558951 55.42348821929725,-21.0639115490673 55.42318349026304,-21.06354929478866 55.42277004722676,-21.06343507715372 55.42252354644343,-21.06312031167167 55.4220261710003,-21.06315924888307 55.42179381777134,-21.06279210555753 55.42112122606563,-21.0626351172836 55.42073098226094,-21.06247811511905 55.42047182136843,-21.06272783646941 55.4201725766328,-21.06257927198028 55.41978005445836,-21.06287802729903 55.41918621933665,-21.06257234831836 55.41862527591649,-21.06295335155132 55.41809792347997,-21.06316563263121 55.41765794976335,-21.06266303603817 55.41777805276561,-21.06229803288429 55.41747686581547,-21.06177786027396 55.41671042519128,-21.06187245399514 55.41617790743297,-21.06274472146763 55.41669542024556,-21.06366963688068 55.41713817124023,-21.06436083511241 55.4176146978928,-21.06553793888745 55.41765083450603,-21.06647069665193 55.41751335220856,-21.06658302488231</coordinates>
        </LineString>",-21.06491497267344 ,55.42393587911244
Ma_s,la Nouvelle _ ilet à Cerneau,hiker,sentier,"<LineString>
            <tessellate>1</tessellate>
            <coordinates>55.42583767760637,-21.06885074718102 55.42576600572217,-21.06880731899629 55.42570546353516,-21.06875948841742 55.42559131858069,-21.06875730059285 55.42554669913975,-21.06869437460606 55.42561669235519,-21.0686407670302 55.42558975383426,-21.06850183376665 55.42548296318773,-21.06838419123044 55.42542875005671,-21.06819455057795 55.42520291572745,-21.06812279889812 55.42498173586313,-21.06812310423921 55.4249203452475,-21.06795124603594 55.42464418570778,-21.0678710128394 55.424468223076,-21.06783629532021 55.42438191079635,-21.06774739449619 55.42418305483862,-21.06773731017693 55.42411122231568,-21.0674977912827 55.42399387224364,-21.06728575767507 55.42382110182687,-21.0671976902935 55.42359908622341,-21.06716051583588 55.42341801855349,-21.06712833450534 55.42335983516064,-21.06703650633849 55.42336247989322,-21.06703156107409 55.42336454936923,-21.06690552312625 55.42354771046923,-21.06684793811948 55.42369159436008,-21.0668095743123 55.42370837073426,-21.06671075894607 55.42363752296954,-21.06663581619273 55.42357817560589,-21.06661248127712 55.42340530803138,-21.06649870233825 55.42340900578056,-21.06649646580727 55.42353762053933,-21.06641463522976 55.42355699255456,-21.06628695159783 55.42371463146892,-21.06608341017054 55.42398220574949,-21.06584484296454 55.42416033979736,-21.06560069923917</coordinates>
        </LineString>",-21.06885074718102 ,55.42583767760637
Ma_s,roche Plate _ le Bronchard,hiker,sentier,"<LineString>
            <tessellate>1</tessellate>
            <coordinates>55.42380131108125,-21.07334324098548 55.42418552823152,-21.07327668027341 55.42438291002245,-21.0731668573658 55.42437525693355,-21.07315159301975 55.42434962113343,-21.07305424345728 55.42421502484795,-21.07293059024635 55.42418561973759,-21.07276668536422 55.42413359224283,-21.07267037007669 55.42421786197824,-21.07247147814071 55.42433254452448,-21.07216598292984 55.42454606003971,-21.07209447322647 55.42472532378142,-21.07191176417947 55.42527149362231,-21.07181920091104 55.42532036875608,-21.07171318446918 55.42547782703083,-21.07156174352162 55.42548919756545,-21.07156638541023 55.42572441460787,-21.07146249729765 55.42587990638223,-21.07114468040109 55.42590544625908,-21.07094358725939 55.42600492521083,-21.07083389969343 55.42616357115178,-21.07080595377355 55.42624487764308,-21.07074827354069 55.42636672677261,-21.07075963429341 55.42649008081803,-21.07087897821367 55.42674316027954,-21.070956327691 55.42676615580369,-21.0710073840713 55.4271432187486,-21.0709213392525 55.42728537756934,-21.07074870803887 55.42730491202643,-21.07048218601408 55.42725450041768,-21.07023563506359 55.42740927080915,-21.0701956505719 55.42752011898371,-21.07011113683654 55.42766164240859,-21.07018327618893 55.42777299650401,-21.07035434940058 55.42780949613247,-21.07035091578172 55.42806452429656,-21.07032002670624 55.42817824316422,-21.07053380986607 55.42830788789891,-21.07072757099206 55.42845342351356,-21.07085707708916 55.42872173746062,-21.07099816616546 55.42878321625133,-21.07098178038395 55.42879916334961,-21.07083872064781 55.42881622307352,-21.07083608716159 55.42895605471383,-21.07070553054574 55.42897480097119,-21.07023004079071 55.42926994672535,-21.0695017235505 55.42930506005201,-21.06934232008414 55.42965212337032,-21.06936533938222 55.42965649186918,-21.06914440507336 55.42976654849494,-21.06913272937619 55.42979229555586,-21.06900138828727 55.42985811699378,-21.06889673614774 55.43002250826925,-21.06883969396287 55.43024028208604,-21.06873703203157 55.43024614709527,-21.0687245155949 55.43027744089211,-21.06862852462357 55.43020285986297,-21.06837168165868 55.43014150910288,-21.06826002076545 55.42986291890027,-21.06821558088871 55.42954150635967,-21.06828989141057 55.42952723560735,-21.0682982404799 55.42948457628969,-21.06854088853667 55.42948620438974,-21.06855508049489 55.42948954520885,-21.06856500834219 55.4297399561077,-21.06872658875486 55.42984328318098,-21.06887848933564</coordinates>
        </LineString>",-21.07334324098548 ,55.42380131108125
